"dog_id" "context_id" "day_since_arrival" "behaviour_code_name" "behaviour_code_number" "behaviour_code_colour"
15 4 29 "[RE] Relaxed" 1 1
15 5 29 "[ST] Stressed" 4 1
15 6 29 NA NA NA
15 7 29 NA NA NA
15 8 29 "[RE] Relaxed" 1 1
15 1 30 NA NA NA
15 2 30 NA NA NA
15 3 30 "[FR] Friendly" 1 1
15 4 30 "[RE] Relaxed" 1 1
15 5 30 "[ST] Stressed" 4 1
15 6 30 "[EX] Excitable" 2 1
15 7 30 "[PL] Playful" 2 1
15 8 30 "[RE] Relaxed" 1 1
15 1 31 "[RDA] React to Dogs Aggressive" 16 3
15 2 31 NA NA NA
15 3 31 "[FR] Friendly" 1 1
15 4 31 "[RE] Relaxed" 1 1
15 5 31 "[ST] Stressed" 4 1
15 6 31 "[RE] Relaxed" 1 1
15 7 31 "[OB] Obsessive" 4 2
15 8 31 "[RE] Relaxed" 1 1
15 1 32 NA NA NA
15 2 32 NA NA NA
15 3 32 NA NA NA
15 4 32 NA NA NA
15 5 32 NA NA NA
15 6 32 NA NA NA
15 7 32 NA NA NA
15 8 32 NA NA NA
15 1 33 NA NA NA
15 2 33 NA NA NA
15 3 33 NA NA NA
15 4 33 NA NA NA
15 5 33 NA NA NA
15 6 33 NA NA NA
15 7 33 NA NA NA
15 8 33 NA NA NA
15 1 34 NA NA NA
15 2 34 NA NA NA
15 3 34 NA NA NA
15 4 34 NA NA NA
15 5 34 NA NA NA
15 6 34 NA NA NA
15 7 34 NA NA NA
15 8 34 NA NA NA
15 1 35 NA NA NA
15 2 35 NA NA NA
15 3 35 NA NA NA
15 4 35 NA NA NA
15 5 35 NA NA NA
15 6 35 NA NA NA
15 7 35 NA NA NA
15 8 35 NA NA NA
15 1 36 NA NA NA
15 2 36 NA NA NA
15 3 36 NA NA NA
15 4 36 NA NA NA
15 5 36 NA NA NA
15 6 36 NA NA NA
15 7 36 NA NA NA
15 8 36 NA NA NA
15 1 37 NA NA NA
15 2 37 NA NA NA
15 3 37 NA NA NA
15 4 37 NA NA NA
15 5 37 NA NA NA
15 6 37 NA NA NA
15 7 37 NA NA NA
15 8 37 NA NA NA
15 1 38 NA NA NA
15 2 38 NA NA NA
15 3 38 NA NA NA
15 4 38 "[RE] Relaxed" 1 1
15 5 38 "[ST] Stressed" 4 1
15 6 38 "[RE] Relaxed" 1 1
15 7 38 "[OB] Obsessive" 4 2
15 8 38 NA NA NA
15 1 39 NA NA NA
15 2 39 "[FR] Friendly" 1 1
15 3 39 "[FR] Friendly" 1 1
15 4 39 "[RE] Relaxed" 1 1
15 5 39 "[ST+] Stressed+" 5 2
15 6 39 "[RE] Relaxed" 1 1
15 7 39 "[PL] Playful" 2 1
15 8 39 "[RE] Relaxed" 1 1
15 1 40 NA NA NA
15 2 40 NA NA NA
15 3 40 NA NA NA
15 4 40 NA NA NA
15 5 40 NA NA NA
15 6 40 NA NA NA
15 7 40 NA NA NA
15 8 40 NA NA NA
15 1 41 NA NA NA
15 2 41 NA NA NA
15 3 41 NA NA NA
15 4 41 NA NA NA
15 5 41 NA NA NA
15 6 41 NA NA NA
15 7 41 NA NA NA
15 8 41 NA NA NA
15 1 42 "[FR] Friendly" 1 1
15 2 42 NA NA NA
15 3 42 "[FR] Friendly" 1 1
15 4 42 "[RE] Relaxed" 1 1
15 5 42 "[ST+] Stressed+" 5 2
15 6 42 "[EX] Excitable" 2 1
15 7 42 "[PL] Playful" 2 1
15 8 42 "[RE] Relaxed" 1 1
15 1 43 NA NA NA
15 2 43 NA NA NA
15 3 43 NA NA NA
15 4 43 NA NA NA
15 5 43 NA NA NA
15 6 43 NA NA NA
15 7 43 NA NA NA
15 8 43 NA NA NA
15 1 44 NA NA NA
15 2 44 NA NA NA
15 3 44 "[FR] Friendly" 1 1
15 4 44 "[RE] Relaxed" 1 1
15 5 44 "[ST] Stressed" 4 1
15 6 44 "[RE] Relaxed" 1 1
15 7 44 "[PL] Playful" 2 1
15 8 44 NA NA NA
15 1 45 NA NA NA
15 2 45 NA NA NA
15 3 45 "[EX] Excitable" 2 1
15 4 45 "[ST] Stressed" 4 1
15 5 45 "[ST] Stressed" 4 1
15 6 45 "[RE] Relaxed" 1 1
15 7 45 "[PL] Playful" 2 1
15 8 45 "[RE] Relaxed" 1 1
15 1 46 NA NA NA
15 2 46 NA NA NA
15 3 46 "[FR] Friendly" 1 1
15 4 46 "[none]" NA NA
15 5 46 "[RE] Relaxed" 1 1
15 6 46 "[EX] Excitable" 2 1
15 7 46 "[PL] Playful" 2 1
15 8 46 NA NA NA
15 1 47 "[IN] Independent" 3 1
15 2 47 NA NA NA
15 3 47 "[FR] Friendly" 1 1
15 4 47 "[none]" NA NA
15 5 47 "[ST] Stressed" 4 1
15 6 47 NA NA NA
15 7 47 NA NA NA
15 8 47 NA NA NA
15 1 48 NA NA NA
15 2 48 NA NA NA
15 3 48 NA NA NA
15 4 48 NA NA NA
15 5 48 NA NA NA
15 6 48 NA NA NA
15 7 48 NA NA NA
15 8 48 NA NA NA
15 1 49 NA NA NA
15 2 49 NA NA NA
15 3 49 "[IN] Independent" 3 1
15 4 49 "[EX] Excitable" 2 1
15 5 49 "[ST] Stressed" 4 1
15 6 49 "[RE] Relaxed" 1 1
15 7 49 NA NA NA
15 8 49 "[RE] Relaxed" 1 1
15 1 50 "[FR] Friendly" 1 1
15 2 50 NA NA NA
15 3 50 "[FR] Friendly" 1 1
15 4 50 "[none]" NA NA
15 5 50 "[ST] Stressed" 4 1
15 6 50 "[FOC] Focused" 8 2
15 7 50 "[OB] Obsessive" 4 2
15 8 50 "[RE] Relaxed" 1 1
15 1 51 NA NA NA
15 2 51 NA NA NA
15 3 51 "[FR] Friendly" 1 1
15 4 51 "[RE] Relaxed" 1 1
15 5 51 "[ST] Stressed" 4 1
15 6 51 "[RE] Relaxed" 1 1
15 7 51 NA NA NA
15 8 51 "[RE] Relaxed" 1 1
15 1 52 NA NA NA
15 2 52 NA NA NA
15 3 52 NA NA NA
15 4 52 NA NA NA
15 5 52 NA NA NA
15 6 52 NA NA NA
15 7 52 NA NA NA
15 8 52 NA NA NA
15 1 53 NA NA NA
15 2 53 NA NA NA
15 3 53 NA NA NA
15 4 53 NA NA NA
15 5 53 NA NA NA
15 6 53 NA NA NA
15 7 53 NA NA NA
15 8 53 NA NA NA
16 1 0 NA NA NA
16 2 0 NA NA NA
16 3 0 NA NA NA
16 4 0 NA NA NA
16 5 0 NA NA NA
16 6 0 NA NA NA
16 7 0 NA NA NA
16 8 0 NA NA NA
16 1 1 "[PL] Playful" 2 1
16 2 1 "[EX] Excitable" 2 1
16 3 1 "[EX] Excitable" 2 1
16 4 1 NA NA NA
16 5 1 "[ST] Stressed" 4 1
16 6 1 "[EX] Excitable" 2 1
16 7 1 NA NA NA
16 8 1 "[RE] Relaxed" 1 1
16 1 2 NA NA NA
16 2 2 NA NA NA
16 3 2 NA NA NA
16 4 2 NA NA NA
16 5 2 NA NA NA
16 6 2 NA NA NA
16 7 2 NA NA NA
16 8 2 NA NA NA
16 1 3 "[PL] Playful" 13 2
16 2 3 NA NA NA
16 3 3 "[EX] Excitable" 2 1
16 4 3 "[EX] Excitable" 2 1
16 5 3 "[ST] Stressed" 4 1
16 6 3 "[EX] Excitable" 2 1
16 7 3 NA NA NA
16 8 3 "[RE] Relaxed" 1 1
16 1 4 NA NA NA
16 2 4 NA NA NA
16 3 4 "[EX] Excitable" 2 1
16 4 4 "[EX] Excitable" 2 1
16 5 4 "[ST] Stressed" 4 1
16 6 4 "[EX] Excitable" 2 1
16 7 4 "[PL] Playful" 2 1
16 8 4 "[RE] Relaxed" 1 1
16 1 5 NA NA NA
16 2 5 "[EX] Excitable" 2 1
16 3 5 "[EX] Excitable" 2 1
16 4 5 "[EX] Excitable" 2 1
16 5 5 "[ST] Stressed" 4 1
16 6 5 "[EX] Excitable" 2 1
16 7 5 NA NA NA
16 8 5 "[RE] Relaxed" 1 1
16 1 6 "[PL] Playful" 2 1
16 2 6 "[EX] Excitable" 2 1
16 3 6 "[EX] Excitable" 2 1
16 4 6 "[EX] Excitable" 2 1
16 5 6 "[ST] Stressed" 4 1
16 6 6 NA NA NA
16 7 6 NA NA NA
16 8 6 "[RE] Relaxed" 1 1
16 1 7 NA NA NA
16 2 7 NA NA NA
16 3 7 NA NA NA
16 4 7 NA NA NA
16 5 7 NA NA NA
16 6 7 NA NA NA
16 7 7 NA NA NA
16 8 7 NA NA NA
16 1 8 NA NA NA
16 2 8 NA NA NA
16 3 8 NA NA NA
16 4 8 NA NA NA
16 5 8 NA NA NA
16 6 8 NA NA NA
16 7 8 NA NA NA
16 8 8 NA NA NA
16 1 9 NA NA NA
16 2 9 NA NA NA
16 3 9 NA NA NA
16 4 9 NA NA NA
16 5 9 NA NA NA
16 6 9 NA NA NA
16 7 9 NA NA NA
16 8 9 NA NA NA
16 1 10 NA NA NA
16 2 10 NA NA NA
16 3 10 NA NA NA
16 4 10 NA NA NA
16 5 10 NA NA NA
16 6 10 NA NA NA
16 7 10 NA NA NA
16 8 10 NA NA NA
17 1 0 NA NA NA
17 2 0 NA NA NA
17 3 0 NA NA NA
17 4 0 NA NA NA
17 5 0 NA NA NA
17 6 0 NA NA NA
17 7 0 NA NA NA
17 8 0 NA NA NA
17 1 1 NA NA NA
17 2 1 "[FR] Friendly" 1 1
17 3 1 "[FR] Friendly" 1 1
17 4 1 NA NA NA
17 5 1 "[RPNA] React to People Non-Aggressive" 7 2
17 6 1 NA NA NA
17 7 1 "[PL] Playful" 2 1
17 8 1 "[RE] Relaxed" 1 1
17 1 2 NA NA NA
17 2 2 "[SUB] Submissive" 4 1
17 3 2 NA NA NA
17 4 2 "[UAV] Uncomfortable Avoids" 5 2
17 5 2 "[RPNA] React to People Non-Aggressive" 7 2
17 6 2 "[UN] Unsure" 4 1
17 7 2 "[RE] Relaxed" 1 1
17 8 2 "[RE] Relaxed" 1 1
17 1 3 NA NA NA
17 2 3 "[RPNA] React to People Non-Aggressive" 9 2
17 3 3 "[FR] Friendly" 1 1
17 4 3 "[UST] Uncomfortable Static" 7 2
17 5 3 "[RPNA] React to People Non-Aggressive" 7 2
17 6 3 "[RPNA] React to People Non-Aggressive" 7 2
17 7 3 "[RE] Relaxed" 1 1
17 8 3 "[RE] Relaxed" 1 1
17 1 4 NA NA NA
17 2 4 "[UAV] Uncomfortable Avoids" 5 2
17 3 4 "[FR] Friendly" 1 1
17 4 4 "[UAV] Uncomfortable Avoids" 5 2
17 5 4 "[RPNA] React to People Non-Aggressive" 7 2
17 6 4 "[UN] Unsure" 4 1
17 7 4 NA NA NA
17 8 4 "[RE] Relaxed" 1 1
17 1 5 NA NA NA
17 2 5 NA NA NA
17 3 5 "[FR] Friendly" 1 1
17 4 5 "[SUB] Submissive" 3 1
17 5 5 "[RPNA] React to People Non-Aggressive" 7 2
17 6 5 "[UN] Unsure" 4 1
17 7 5 NA NA NA
17 8 5 "[RE] Relaxed" 1 1
17 1 6 NA NA NA
17 2 6 "[FR] Friendly" 1 1
17 3 6 NA NA NA
17 4 6 "[UAV] Uncomfortable Avoids" 5 2
17 5 6 "[RE] Relaxed" 1 1
17 6 6 "[RE] Relaxed" 1 1
17 7 6 "[NM] Not Motivated" 3 1
17 8 6 "[RE] Relaxed" 1 1
17 1 7 "[UAV] Uncomfortable Avoids" 6 2
17 2 7 NA NA NA
17 3 7 "[SUB] Submissive" 4 1
17 4 7 "[ST] Stressed" 4 1
17 5 7 "[RE] Relaxed" 1 1
17 6 7 "[UN] Unsure" 4 1
17 7 7 NA NA NA
17 8 7 "[RE] Relaxed" 1 1
17 1 8 NA NA NA
17 2 8 "[UAV] Uncomfortable Avoids" 5 2
17 3 8 "[FR] Friendly" 1 1
17 4 8 "[SUB] Submissive" 3 1
17 5 8 "[RPNA] React to People Non-Aggressive" 7 2
17 6 8 NA NA NA
17 7 8 "[NM] Not Motivated" 3 1
17 8 8 "[RE] Relaxed" 1 1
17 1 9 NA NA NA
17 2 9 "[UAP] Uncomfortable Approaches" 10 2
17 3 9 "[FR] Friendly" 1 1
17 4 9 "[RE] Relaxed" 1 1
17 5 9 "[RE] Relaxed" 1 1
17 6 9 "[RE] Relaxed" 1 1
17 7 9 NA NA NA
17 8 9 NA NA NA
17 1 10 "[IN] Independent" 3 1
17 2 10 NA NA NA
17 3 10 "[UAV] Uncomfortable Avoids" 5 2
17 4 10 "[UST] Uncomfortable Static" 7 2
17 5 10 "[RE] Relaxed" 1 1
17 6 10 "[RE] Relaxed" 1 1
17 7 10 "[RE] Relaxed" 1 1
17 8 10 "[RE] Relaxed" 1 1
17 1 11 "[FR] Friendly" 1 1
17 2 11 NA NA NA
17 3 11 "[FR] Friendly" 1 1
17 4 11 "[ST] Stressed" 4 1
17 5 11 "[RE] Relaxed" 1 1
17 6 11 "[RE] Relaxed" 1 1
17 7 11 NA NA NA
17 8 11 "[RE] Relaxed" 1 1
17 1 12 "[IN] Independent" 3 1
17 2 12 "[FR] Friendly" 1 1
17 3 12 "[FR] Friendly" 1 1
17 4 12 "[SUB] Submissive" 3 1
17 5 12 "[RE] Relaxed" 1 1
17 6 12 "[RE] Relaxed" 1 1
17 7 12 NA NA NA
17 8 12 "[RE] Relaxed" 1 1
17 1 13 NA NA NA
17 2 13 NA NA NA
17 3 13 NA NA NA
17 4 13 NA NA NA
17 5 13 NA NA NA
17 6 13 NA NA NA
17 7 13 NA NA NA
17 8 13 NA NA NA
17 1 14 NA NA NA
17 2 14 NA NA NA
17 3 14 NA NA NA
17 4 14 NA NA NA
17 5 14 NA NA NA
17 6 14 NA NA NA
17 7 14 NA NA NA
17 8 14 NA NA NA
17 1 15 "[UAV] Uncomfortable Avoids" 6 2
17 2 15 NA NA NA
17 3 15 "[FR] Friendly" 1 1
17 4 15 "[UAV] Uncomfortable Avoids" 5 2
17 5 15 "[RE] Relaxed" 1 1
17 6 15 "[UN] Unsure" 4 1
17 7 15 "[PL] Playful" 2 1
17 8 15 "[RE] Relaxed" 1 1
17 1 16 NA NA NA
17 2 16 NA NA NA
17 3 16 "[FR] Friendly" 1 1
17 4 16 "[RE] Relaxed" 1 1
17 5 16 "[RE] Relaxed" 1 1
17 6 16 "[RE] Relaxed" 1 1
17 7 16 "[PL] Playful" 2 1
17 8 16 "[RE] Relaxed" 1 1
17 1 17 "[UAV] Uncomfortable Avoids" 6 2
17 2 17 NA NA NA
17 3 17 "[FR] Friendly" 1 1
17 4 17 "[RE] Relaxed" 1 1
17 5 17 "[RE] Relaxed" 1 1
17 6 17 "[UN] Unsure" 4 1
17 7 17 "[PL] Playful" 2 1
17 8 17 "[RE] Relaxed" 1 1
17 1 18 "[UAV] Uncomfortable Avoids" 6 2
17 2 18 NA NA NA
17 3 18 "[FR] Friendly" 1 1
17 4 18 "[SUB] Submissive" 3 1
17 5 18 "[RE] Relaxed" 1 1
17 6 18 "[RE] Relaxed" 1 1
17 7 18 "[PL] Playful" 2 1
17 8 18 "[RE] Relaxed" 1 1
17 1 19 NA NA NA
17 2 19 NA NA NA
17 3 19 "[FR] Friendly" 1 1
17 4 19 NA NA NA
17 5 19 "[RE] Relaxed" 1 1
17 6 19 NA NA NA
17 7 19 "[PL] Playful" 2 1
17 8 19 "[RE] Relaxed" 1 1
17 1 20 NA NA NA
17 2 20 NA NA NA
17 3 20 "[FR] Friendly" 1 1
17 4 20 "[ST] Stressed" 4 1
17 5 20 "[RE] Relaxed" 1 1
17 6 20 "[RE] Relaxed" 1 1
17 7 20 "[RE] Relaxed" 1 1
17 8 20 "[RE] Relaxed" 1 1
17 1 21 NA NA NA
17 2 21 "[UAV] Uncomfortable Avoids" 5 2
17 3 21 "[FR] Friendly" 1 1
17 4 21 "[UAV] Uncomfortable Avoids" 5 2
17 5 21 "[RE] Relaxed" 1 1
17 6 21 "[RE] Relaxed" 1 1
17 7 21 "[PL] Playful" 2 1
17 8 21 "[RE] Relaxed" 1 1
17 1 22 "[UAV] Uncomfortable Avoids" 6 2
17 2 22 NA NA NA
17 3 22 "[FR] Friendly" 1 1
17 4 22 "[RE] Relaxed" 1 1
17 5 22 "[RE] Relaxed" 1 1
17 6 22 "[RE] Relaxed" 1 1
17 7 22 "[PL] Playful" 2 1
17 8 22 "[RE] Relaxed" 1 1
17 1 23 NA NA NA
17 2 23 NA NA NA
17 3 23 "[FR] Friendly" 1 1
17 4 23 "[RE] Relaxed" 1 1
17 5 23 "[RE] Relaxed" 1 1
17 6 23 "[RE] Relaxed" 1 1
17 7 23 "[PL] Playful" 2 1
17 8 23 "[RE] Relaxed" 1 1
17 1 24 NA NA NA
17 2 24 NA NA NA
17 3 24 "[FR] Friendly" 1 1
17 4 24 "[RE] Relaxed" 1 1
17 5 24 "[RE] Relaxed" 1 1
17 6 24 "[RE] Relaxed" 1 1
17 7 24 "[PL] Playful" 2 1
17 8 24 "[RE] Relaxed" 1 1
17 1 25 NA NA NA
17 2 25 NA NA NA
17 3 25 NA NA NA
17 4 25 NA NA NA
17 5 25 NA NA NA
17 6 25 NA NA NA
17 7 25 NA NA NA
17 8 25 NA NA NA
17 1 26 NA NA NA
17 2 26 NA NA NA
17 3 26 NA NA NA
17 4 26 NA NA NA
17 5 26 NA NA NA
17 6 26 NA NA NA
17 7 26 NA NA NA
17 8 26 NA NA NA
17 1 27 NA NA NA
17 2 27 NA NA NA
17 3 27 "[FR] Friendly" 1 1
17 4 27 "[RE] Relaxed" 1 1
17 5 27 "[RE] Relaxed" 1 1
17 6 27 "[RE] Relaxed" 1 1
17 7 27 "[PL] Playful" 2 1
17 8 27 "[RE] Relaxed" 1 1
17 1 28 NA NA NA
17 2 28 NA NA NA
17 3 28 "[FR] Friendly" 1 1
17 4 28 "[RE] Relaxed" 1 1
17 5 28 "[RE] Relaxed" 1 1
17 6 28 "[RE] Relaxed" 1 1
17 7 28 "[RE] Relaxed" 1 1
17 8 28 "[RE] Relaxed" 1 1
17 1 29 "[PL] Playful" 2 1
17 2 29 NA NA NA
17 3 29 "[FR] Friendly" 1 1
17 4 29 "[RE] Relaxed" 1 1
17 5 29 "[RE] Relaxed" 1 1
17 6 29 "[RE] Relaxed" 1 1
17 7 29 "[PL] Playful" 2 1
17 8 29 "[RE] Relaxed" 1 1
17 1 30 "[FR] Friendly" 1 1
17 2 30 NA NA NA
17 3 30 NA NA NA
17 4 30 "[none]" NA NA
17 5 30 NA NA NA
17 6 30 NA NA NA
17 7 30 NA NA NA
17 8 30 NA NA NA
18 1 0 NA NA NA
18 2 0 NA NA NA
18 3 0 NA NA NA
18 4 0 NA NA NA
18 5 0 NA NA NA
18 6 0 NA NA NA
18 7 0 NA NA NA
18 8 0 NA NA NA
18 1 1 NA NA NA
18 2 1 "[FR] Friendly" 1 1
18 3 1 NA NA NA
18 4 1 "[RE] Relaxed" 1 1
18 5 1 "[ST] Stressed" 4 1
18 6 1 "[UN] Unsure" 4 1
18 7 1 "[NM] Not Motivated" 3 1
18 8 1 "[RE] Relaxed" 1 1
18 1 2 NA NA NA
18 2 2 NA NA NA
18 3 2 "[EX] Excitable" 2 1
18 4 2 "[EX] Excitable" 2 1
18 5 2 "[RE] Relaxed" 1 1
18 6 2 "[RE] Relaxed" 1 1
18 7 2 "[NM] Not Motivated" 3 1
18 8 2 "[RE] Relaxed" 1 1
18 1 3 NA NA NA
18 2 3 NA NA NA
18 3 3 "[FR] Friendly" 1 1
18 4 3 "[RE] Relaxed" 1 1
18 5 3 "[ST] Stressed" 4 1
18 6 3 "[UN] Unsure" 4 1
18 7 3 "[RE] Relaxed" 1 1
18 8 3 "[RE] Relaxed" 1 1
18 1 4 "[UAV] Uncomfortable Avoids" 6 2
18 2 4 NA NA NA
18 3 4 "[FR] Friendly" 1 1
18 4 4 "[RE] Relaxed" 1 1
18 5 4 "[ST+] Stressed+" 5 2
18 6 4 "[RE] Relaxed" 1 1
18 7 4 "[RE] Relaxed" 1 1
18 8 4 "[RE] Relaxed" 1 1
18 1 5 "[FR] Friendly" 1 1
18 2 5 "[FR] Friendly" 1 1
18 3 5 NA NA NA
18 4 5 "[RE] Relaxed" 1 1
18 5 5 "[ST++] Stressed++" 10 3
18 6 5 "[RE] Relaxed" 1 1
18 7 5 NA NA NA
18 8 5 "[RE] Relaxed" 1 1
18 1 6 "[PL] Playful" 2 1
18 2 6 NA NA NA
18 3 6 "[FR] Friendly" 1 1
18 4 6 "[RE] Relaxed" 1 1
18 5 6 "[ST] Stressed" 4 1
18 6 6 "[RE] Relaxed" 1 1
18 7 6 NA NA NA
18 8 6 "[RE] Relaxed" 1 1
18 1 7 NA NA NA
18 2 7 NA NA NA
18 3 7 "[FR] Friendly" 1 1
18 4 7 "[RE] Relaxed" 1 1
18 5 7 "[ST+] Stressed+" 5 2
18 6 7 "[EX] Excitable" 2 1
18 7 7 "[PL] Playful" 2 1
18 8 7 "[RE] Relaxed" 1 1
18 1 8 NA NA NA
18 2 8 "[FR] Friendly" 1 1
18 3 8 NA NA NA
18 4 8 "[RE] Relaxed" 1 1
18 5 8 "[ST+] Stressed+" 5 2
18 6 8 "[RE] Relaxed" 1 1
18 7 8 NA NA NA
18 8 8 NA NA NA
18 1 9 NA NA NA
18 2 9 NA NA NA
18 3 9 "[FR] Friendly" 1 1
18 4 9 NA NA NA
18 5 9 "[ST] Stressed" 4 1
18 6 9 NA NA NA
18 7 9 NA NA NA
18 8 9 NA NA NA
19 1 0 "[PL] Playful" 2 1
19 2 0 "[EX] Excitable" 2 1
19 3 0 "[FR] Friendly" 1 1
19 4 0 "[EX] Excitable" 2 1
19 5 0 "[RPNA] React to People Non-Aggressive" 7 2
19 6 0 "[RE] Relaxed" 1 1
19 7 0 NA NA NA
19 8 0 "[RE] Relaxed" 1 1
19 1 1 NA NA NA
19 2 1 NA NA NA
19 3 1 NA NA NA
19 4 1 NA NA NA
19 5 1 NA NA NA
19 6 1 NA NA NA
19 7 1 NA NA NA
19 8 1 NA NA NA
19 1 2 "[UAV] Uncomfortable Avoids" 6 2
19 2 2 "[FR] Friendly" 1 1
19 3 2 "[FR] Friendly" 1 1
19 4 2 "[SUB] Submissive" 3 1
19 5 2 "[ST] Stressed" 4 1
19 6 2 "[RE] Relaxed" 1 1
19 7 2 "[PL] Playful" 2 1
19 8 2 "[RE] Relaxed" 1 1
19 1 3 "[PL] Playful" 2 1
19 2 3 NA NA NA
19 3 3 "[FR] Friendly" 1 1
19 4 3 "" 4 1
19 5 3 "[ST] Stressed" 4 1
19 6 3 "[RE] Relaxed" 1 1
19 7 3 NA NA NA
19 8 3 "[RE] Relaxed" 1 1
19 1 4 "[FR] Friendly" 1 1
19 2 4 "[FR] Friendly" 1 1
19 3 4 "[FR] Friendly" 1 1
19 4 4 "[RE] Relaxed" 1 1
19 5 4 "[RE] Relaxed" 1 1
19 6 4 "[RE] Relaxed" 1 1
19 7 4 NA NA NA
19 8 4 NA NA NA
19 1 5 NA NA NA
19 2 5 NA NA NA
19 3 5 NA NA NA
19 4 5 NA NA NA
19 5 5 NA NA NA
19 6 5 NA NA NA
19 7 5 NA NA NA
19 8 5 NA NA NA
19 1 6 "[FR] Friendly" 1 1
19 2 6 NA NA NA
19 3 6 NA NA NA
19 4 6 NA NA NA
19 5 6 NA NA NA
19 6 6 NA NA NA
19 7 6 NA NA NA
19 8 6 NA NA NA
19 1 7 NA NA NA
19 2 7 NA NA NA
19 3 7 NA NA NA
19 4 7 NA NA NA
19 5 7 NA NA NA
19 6 7 NA NA NA
19 7 7 NA NA NA
19 8 7 NA NA NA
19 1 8 "[PL] Playful" 2 1
19 2 8 NA NA NA
19 3 8 NA NA NA
19 4 8 NA NA NA
19 5 8 NA NA NA
19 6 8 NA NA NA
19 7 8 NA NA NA
19 8 8 NA NA NA
19 1 9 "[FR] Friendly" 1 1
19 2 9 NA NA NA
19 3 9 "[FR] Friendly" 1 1
19 4 9 NA NA NA
19 5 9 "[RE] Relaxed" 1 1
19 6 9 "[RE] Relaxed" 1 1
19 7 9 NA NA NA
19 8 9 "[RE] Relaxed" 1 1
19 1 10 NA NA NA
19 2 10 NA NA NA
19 3 10 NA NA NA
19 4 10 NA NA NA
19 5 10 NA NA NA
19 6 10 NA NA NA
19 7 10 NA NA NA
19 8 10 NA NA NA
19 1 11 NA NA NA
19 2 11 NA NA NA
19 3 11 NA NA NA
19 4 11 NA NA NA
19 5 11 NA NA NA
19 6 11 NA NA NA
19 7 11 NA NA NA
19 8 11 NA NA NA
19 1 12 NA NA NA
19 2 12 NA NA NA
19 3 12 NA NA NA
19 4 12 NA NA NA
19 5 12 NA NA NA
19 6 12 NA NA NA
19 7 12 NA NA NA
19 8 12 NA NA NA
19 1 13 "[UAV] Uncomfortable Avoids" 6 2
19 2 13 NA NA NA
19 3 13 NA NA NA
19 4 13 NA NA NA
19 5 13 NA NA NA
19 6 13 NA NA NA
19 7 13 NA NA NA
19 8 13 NA NA NA
19 1 14 "[RDA] React to Dogs Aggressive" 16 3
19 2 14 NA NA NA
19 3 14 "[FR] Friendly" 1 1
19 4 14 "[RE] Relaxed" 1 1
19 5 14 "[RE] Relaxed" 1 1
19 6 14 "[RE] Relaxed" 1 1
19 7 14 NA NA NA
19 8 14 "[RE] Relaxed" 1 1
20 1 0 NA NA NA
20 2 0 NA NA NA
20 3 0 NA NA NA
20 4 0 NA NA NA
20 5 0 NA NA NA
20 6 0 NA NA NA
20 7 0 NA NA NA
20 8 0 NA NA NA
20 1 1 NA NA NA
20 2 1 NA NA NA
20 3 1 "[EX] Excitable" 2 1
20 4 1 "[EX] Excitable" 2 1
20 5 1 "[ST] Stressed" 4 1
20 6 1 "[EX] Excitable" 2 1
20 7 1 "[PL] Playful" 2 1
20 8 1 "[NM] Not Motivated" 3 1
20 1 2 NA NA NA
20 2 2 NA NA NA
20 3 2 "[EX] Excitable" 2 1
20 4 2 "[EX] Excitable" 2 1
20 5 2 "[ST] Stressed" 4 1
20 6 2 "[EX] Excitable" 2 1
20 7 2 "[PL] Playful" 2 1
20 8 2 "[RE] Relaxed" 1 1
20 1 3 NA NA NA
20 2 3 "[EX] Excitable" 2 1
20 3 3 NA NA NA
20 4 3 "[SUB] Submissive" 3 1
20 5 3 "[ST] Stressed" 4 1
20 6 3 "[EX] Excitable" 2 1
20 7 3 "[PL] Playful" 2 1
20 8 3 "[RE] Relaxed" 1 1
20 1 4 NA NA NA
20 2 4 NA NA NA
20 3 4 "[EX] Excitable" 2 1
20 4 4 "[ST] Stressed" 4 1
20 5 4 "[ST] Stressed" 4 1
20 6 4 "[EX] Excitable" 2 1
20 7 4 "[OB] Obsessive" 4 2
20 8 4 "[RE] Relaxed" 1 1
20 1 5 NA NA NA
20 2 5 NA NA NA
20 3 5 "[EX] Excitable" 2 1
20 4 5 "[EX] Excitable" 2 1
20 5 5 "[ST] Stressed" 4 1
20 6 5 "[RE] Relaxed" 1 1
20 7 5 "[PL] Playful" 2 1
20 8 5 "[RE] Relaxed" 1 1
20 1 6 "[FR] Friendly" 1 1
20 2 6 NA NA NA
20 3 6 "[FR] Friendly" 1 1
20 4 6 "[ST] Stressed" 4 1
20 5 6 "[ST] Stressed" 4 1
20 6 6 "[RE] Relaxed" 1 1
20 7 6 NA NA NA
20 8 6 "[RE] Relaxed" 1 1
20 1 7 "[IN] Independent" 3 1
20 2 7 "[FR] Friendly" 1 1
20 3 7 "[EX] Excitable" 2 1
20 4 7 "[RE] Relaxed" 1 1
20 5 7 "[RE] Relaxed" 1 1
20 6 7 "[EX] Excitable" 2 1
20 7 7 "[PL] Playful" 2 1
20 8 7 "[RE] Relaxed" 1 1
20 1 8 "[UAV] Uncomfortable Avoids" 6 2
20 2 8 NA NA NA
20 3 8 "[FR] Friendly" 1 1
20 4 8 "[SUB] Submissive" 3 1
